"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"DT.NFL.DLXF.CD","Flujos netos de la deuda externa, a largo plazo (FLN, US$ a precios actuales)","Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.DPNG.CD","Flujos netos de la deuda externa, privada no garantizada (PNG) (FLN, US$ a precios actuales)","La deuda externa privada no garantizada es una obligación externa de un deudor privado, cuyo reembolso no está garantizado por una entidad pública. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.DPPG.CD","Flujos netos de la deuda externa, pública y con garantía pública (PGP) (FLN, US$ a precios actuales)","Las deudas a largo plazo pública y con garantía pública se suman. La deuda pública es una obligación externa de un deudor público, incluido el Gobierno nacional, una subdivisión política (o un organismo de su dependencia) y los órganos públicos autónomos. La deuda con garantía pública es una obligación externa de un deudor privado, cuyo reembolso está garantizado por una entidad pública. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.DSTC.CD","Flujos netos de la deuda externa, a corto plazo (FLN, US$ a precios actuales)","Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. La deuda externa a corto plazo se define como deuda con un vencimiento original de un año o menos. Los datos disponibles no permiten distinguir entre deuda a corto plazo pública y privada no garantizada. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.IAEA.CD","Flujos oficiales netos de organismos de Naciones Unidas, OIEA (US$ a precios actuales)","Flujos oficiales netos de organismos de Naciones Unidas son los desembolsos netos del total de flujos oficiales de dichos organismos. El total de flujos oficiales es la suma de la asistencia oficial para el desarrollo (AOD) o la ayuda oficial y otros fondos oficiales y representa el total de desembolsos efectuados por el sector oficial en su conjunto hacia el país receptor. Los desembolsos netos son desembolsos brutos de donaciones y préstamos menos los reembolsos del principal de préstamos anteriores. La AOD consiste en préstamos realizados en condiciones concesionarias (con un componente de donación de al menos el 25%, calculado a una tasa de descuento del 10%) y donaciones otorgados para promover el desarrollo económico y el bienestar en países y territorios incluidos en la lista de destinatarios de AOD del CAD. La ayuda oficial se refiere a los flujos de ayuda desde los donantes oficiales hacia los países y territorios en la Parte II de la lista de receptores del CAD: países más avanzados de  Europa oriental y central, los países de la ex Unión Soviética, y ciertos países en desarrollo  avanzados y territorios. La ayuda oficial se brinda conforme a los términos y condiciones similares a los de la AOD. La Parte II de la lista del Comité de Asistencia para el Desarrollo (CAD) fue derogada en 2005. La colección de datos sobre ayuda oficial y otros flujos de recursos a países de la Parte II finalizó con los datos de 2004.  Los otros fondos oficiales son transacciones realizadas por el sector oficial cuyo objetivo principal no se relaciona con el desarrollo; o bien, en caso contrario, cuyo elemento de donación no supera el umbral del 25% que las haría elegibles para registrarse como AOD. Las clases principales de transacciones que se incluyen aquí son créditos para exportaciones oficiales, inversión en carteras y acciones del sector público y reorganización de la deuda llevada a cabo por el sector público en términos no concesionarios (sin importar la naturaleza o la identidad del acreedor). Organismos de Naciones Unidas son las Naciones Unidas e incluyen el Fondo de las Naciones Unidas para la Infancia (UNICEF), la Agencia de Naciones Unidas para los Refugiados de Palestina en Oriente Próximo (UNRWA, por sus siglas en inglés), el Programa Mundial de Alimentos (PMA), el Fondo Internacional de Desarrollo Agrícola (FIDA), el Programa de las Naciones Unidas para el Desarrollo (PNUD), el Fondo de Población de las Naciones Unidas (FPNU), el Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR), el Programa Conjunto de las Naciones Unidas sobre el VIH/SIDA (ONUSIDA) y el Programa Regular de Naciones Unidas de Asistencia Técnica (UNTA, por sus siglas en inglés). Datos en US$ a precios actuales.","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline.",
"DT.NFL.IMFC.CD","FMI, en condiciones concesionarias (FLN, US$ a precios actuales)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. El FMI es el Fondo Monetario Internacional, que ofrece financiamiento concesionario a través de su Servicio de Crédito Ampliado, Servicio de Crédito de Reserva y Servicio de Crédito Rápido. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.IMFN.CD","FMI, en condiciones no concesionarias (FLN, US$)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. FMI es el Fondo Monetario Internacional, que ofrece financiamiento en condiciones no concesionarias a través del crédito que ofrece a sus miembros, especialmente para cubrir las necesidades relativas a la balanza de pagos. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.MIBR.CD","Flujos financieros netos, BIRF (NFL, US$ a precios actuales)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. El BIRF es el Banco Internacional de Reconstrucción y Fomento, miembro fundador y de mayor envergadura del Grupo del Banco Mundial. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.MIDA.CD","Flujos financieros netos, AIF (NFL, US$ a precios actuales)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. La AIF es la Asociación Internacional de Fomento, el servicio de préstamos en condiciones concesionarias del Grupo del Banco Mundial. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.MLAT.CD","PGP, multilateral (FLN, US$ a precios corrientes)","Los préstamos multilaterales públicos y con garantía pública incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.MLTC.CD","PGP, multilateral en condiciones concesionarias (FLN, US$ a precios actuales)","Los préstamos multilaterales públicos y con garantía pública incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.MOTH.CD","Flujos financieros netos, otros (NFL, US$ a precios actuales)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. Otros es una categoría residual del Sistema de Notificación de la Deuda al Banco Mundial. Incluye instituciones como el Fondo para el Desarrollo del Caribe, el Consejo Europeo, el Fondo Europeo para el Desarrollo, el Banco Islámico de Desarrollo, el Fondo Nórdico para el Desarrollo, etc. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.NEBR.CD","BERD, privada no garantizada (flujos netos [FLN], US$ a precios actuales)","La deuda a largo plazo no garantizada colocada en forma privada por el Banco Europeo de Reconstrucción y Desarrollo (BERD). Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.NIFC.CD","IFC, privada no garantizada (FLN, US$ a precios actuales)","La deuda a largo plazo no garantizada colocada en forma privada por la Corporación Financiera Internacional (IFC). Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.OFFT.CD","PGP, acreedores oficiales (FLN, US$ a precios actuales)","La deuda pública y con garantía pública de acreedores oficiales incluye los préstamos de organizaciones internacionales (préstamos multilaterales) y los préstamos de los Gobiernos (préstamos bilaterales). Los préstamos de organizaciones internacionales incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Los préstamos de los Gobiernos incluyen préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PBND.CD","PGP, bonos (FLN, US$ a precios actuales)","Deuda pública y con garantía pública procedente de bonos emitidos públicamente o colocados en forma privada. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PCBK.CD","PGP, bancos comerciales (FLN, US$ a precios actuales)","Préstamos comerciales públicos y con garantía pública de bancos privados y otras instituciones financieras privadas. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PCBO.CD","Préstamos de bancos comerciales y otros ( Deuda externa pública y con garantía pública: PPG + deuda externa privada sin garantía del estado: PNG) (Flujos netos de deuda:NFL, US$ a precios actuales)","Los préstamos de bancos comerciales y otros incluyen financiamiento neto (público y con garantía pública y privado no garantizado) de los bancos comerciales y otros créditos privados. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PNGB.CD","PNG, bonos (FLN, US$ a precios actuales)","Deuda a largo plazo no garantizada de bonos que se colocan en forma privada. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PNGC.CD","PNG, bancos comerciales y otros acreedores (FLN, US$ a precios actuales)","Préstamos comerciales a largo plazo no garantizados de bancos privados y otras instituciones financieras privadas. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PROP.CD","PGP, otros acreedores privados (FLN, US$ a precios actuales)","Otros créditos privados públicos o con garantía pública de fabricantes, exportadores y otros proveedores de bienes, y créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.PRVT.CD","PGP, acreedores privados (FLN, US$ a precios actuales)","La deuda pública y con garantía pública de acreedores privados incluye bonos emitidos públicamente o colocados en forma privada; préstamos comerciales de bancos privados y otras instituciones financieras privadas, y otros créditos privados de fabricantes, exportadores y otros proveedores de bienes, y los créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Los flujos netos (o financiamiento neto o desembolsos netos) recibidos por el prestatario durante el año equivalen a los desembolsos menos los reembolsos del principal. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.RDBC.CD","Flujos financieros netos, concesionario de bancos de desarrollo regional (BDR) (NFL, US$ a precios actuales)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. Los flujos financieros en condiciones concesionarias abarcan los desembolsos realizados a través de mecanismos de préstamo en condiciones concesionarias. Los bancos regionales de desarrollo son el Banco Africano de Desarrollo, con sede en Túnez (Túnez), que ayuda a toda África, especialmente el Norte de África; el Banco Asiático de Desarrollo, con sede en Manila (Filipinas), que brinda asistencia a Asia meridional y central y Asia oriental y el Pacífico; el Banco Europeo de Reconstrucción y Desarrollo, con sede en Londres (Reino Unido), que atiende las necesidades de Europa y Asia central, y el Banco Interamericano de Desarrollo, con sede en la ciudad de Washington (Estados Unidos), que beneficia a toda América. Los agregados incluyen montos correspondientes a economías no especificadas en otra parte. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.RDBN.CD","Bancos regionales de desarrollo, en condiciones no concesionarias (FLN, US$ a precios corrientes)","Los flujos financieros netos recibidos por el prestatario durante el año son los desembolsos de préstamos y créditos menos los reembolsos del principal. Los flujos financieros en condiciones no concesionarias abarcan todos los desembolsos excepto los realizados a través de mecanismos de préstamo en condiciones concesionarias. Los bancos regionales de desarrollo son el Banco Africano de Desarrollo, con sede en Túnez (Túnez), que ayuda a toda África, especialmente el Norte de África; el Banco Asiático de Desarrollo, con sede en Manila (Filipinas), que brinda asistencia a Asia meridional y central y Asia oriental y el Pacífico; el Banco Europeo de Reconstrucción y Desarrollo, con sede en Londres (Reino Unido), que atiende las necesidades de Europa y Asia central, y el Banco Interamericano de Desarrollo, con sede en la ciudad de Washington (Estados Unidos), que beneficia a toda América. Los agregados incluyen montos correspondientes a economías no especificadas en otra parte. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NFL.UNEC.CD","Flujos oficiales netos de organismos de Naciones Unidas, UNECE (US$ a precios actuales)","Flujos oficiales netos de organismos de Naciones Unidas son los desembolsos netos del total de flujos oficiales de dichos organismos. El total de flujos oficiales es la suma de la asistencia oficial para el desarrollo (AOD) o la ayuda oficial y otros fondos oficiales y representa el total de desembolsos efectuados por el sector oficial en su conjunto hacia el país receptor. Los desembolsos netos son desembolsos brutos de donaciones y préstamos menos los reembolsos del principal de préstamos anteriores. La AOD consiste en préstamos realizados en condiciones concesionarias (con un componente de donación de al menos el 25%, calculado a una tasa de descuento del 10%) y donaciones otorgados para promover el desarrollo económico y el bienestar en países y territorios incluidos en la lista de destinatarios de AOD del CAD. La ayuda oficial se refiere a los flujos de ayuda desde los donantes oficiales hacia los países y territorios en la Parte II de la lista de receptores del CAD: países más avanzados de  Europa oriental y central, los países de la ex Unión Soviética, y ciertos países en desarrollo  avanzados y territorios. La ayuda oficial se brinda conforme a los términos y condiciones similares a los de la AOD. La Parte II de la lista del Comité de Asistencia para el Desarrollo (CAD) fue derogada en 2005. La colección de datos sobre ayuda oficial y otros flujos de recursos a países de la Parte II finalizó con los datos de 2004.  Los otros fondos oficiales son transacciones realizadas por el sector oficial cuyo objetivo principal no se relaciona con el desarrollo; o bien, en caso contrario, cuyo elemento de donación no supera el umbral del 25% que las haría elegibles para registrarse como AOD. Las clases principales de transacciones que se incluyen aquí son créditos para exportaciones oficiales, inversión en carteras y acciones del sector público y reorganización de la deuda llevada a cabo por el sector público en términos no concesionarios (sin importar la naturaleza o la identidad del acreedor). Organismos de Naciones Unidas son las Naciones Unidas e incluyen el Fondo de las Naciones Unidas para la Infancia (UNICEF), la Agencia de Naciones Unidas para los Refugiados de Palestina en Oriente Próximo (UNRWA, por sus siglas en inglés), el Programa Mundial de Alimentos (PMA), el Fondo Internacional de Desarrollo Agrícola (FIDA), el Programa de las Naciones Unidas para el Desarrollo (PNUD), el Fondo de Población de las Naciones Unidas (FPNU), el Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR), el Programa Conjunto de las Naciones Unidas sobre el VIH/SIDA (ONUSIDA) y el Programa Regular de Naciones Unidas de Asistencia Técnica (UNTA, por sus siglas en inglés). Datos en US$ a precios actuales.","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline.",
"DT.NFL.UNPB.CD","Flujos oficiales netos de organismos de la ONU, Fondo para la Consolidacin de la Paz (US$ corrientes)","Flujos oficiales netos de organismos de Naciones Unidas son los desembolsos netos del total de flujos oficiales de dichos organismos. El total de flujos oficiales es la suma de la asistencia oficial para el desarrollo (AOD) o la ayuda oficial y otros fondos oficiales y representa el total de desembolsos efectuados por el sector oficial en su conjunto hacia el país receptor. Los desembolsos netos son desembolsos brutos de donaciones y préstamos menos los reembolsos del principal de préstamos anteriores. La AOD consiste en préstamos realizados en condiciones concesionarias (con un componente de donación de al menos el 25%, calculado a una tasa de descuento del 10%) y donaciones otorgados para promover el desarrollo económico y el bienestar en países y territorios incluidos en la lista de destinatarios de AOD del CAD. La ayuda oficial se refiere a los flujos de ayuda desde los donantes oficiales hacia los países y territorios en la Parte II de la lista de receptores del CAD: países más avanzados de  Europa oriental y central, los países de la ex Unión Soviética, y ciertos países en desarrollo  avanzados y territorios. La ayuda oficial se brinda conforme a los términos y condiciones similares a los de la AOD. La Parte II de la lista del Comité de Asistencia para el Desarrollo (CAD) fue derogada en 2005. La colección de datos sobre ayuda oficial y otros flujos de recursos a países de la Parte II finalizó con los datos de 2004.  Los otros fondos oficiales son transacciones realizadas por el sector oficial cuyo objetivo principal no se relaciona con el desarrollo; o bien, en caso contrario, cuyo elemento de donación no supera el umbral del 25% que las haría elegibles para registrarse como AOD. Las clases principales de transacciones que se incluyen aquí son créditos para exportaciones oficiales, inversión de cartera y acciones del sector público y reorganización de la deuda llevada a cabo por el sector público en términos no concesionarios (sin importar la naturaleza o la identidad del acreedor). Organismos de Naciones Unidas son las Naciones Unidas e incluyen el Fondo de las Naciones Unidas para la Infancia (UNICEF), la Agencia de Naciones Unidas para los Refugiados de Palestina en Oriente Próximo (UNRWA, por sus siglas en inglés), el Programa Regular de Naciones Unidas de Asistencia Técnica (UNTA, por sus siglas en inglés), el Organismo Internacional de Energía Atómica (IAEA, por sus siglas en inglés), el Fondo Internacional de Desarrollo Agrícola (FIDA), el Programa Conjunto de las Naciones Unidas sobre el VIH/SIDA (ONUSIDA), el Programa de las Naciones Unidas para el Desarrollo (PNUD), la Comisión Económica para Europa de las Naciones Unidas (UNECE), el Fondo de Población de las Naciones Unidas (FPNU), el Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR), el Programa Mundial de Alimentos (PMA) y la Organización Mundial de la Salud (OMS). Datos en US$ a precios actuales.","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline.",
"DT.NFL.WHOL.CD","Flujos oficiales netos de organismos de Naciones Unidas, OMS (US$ a precios actuales)","Flujos oficiales netos de organismos de Naciones Unidas son los desembolsos netos del total de flujos oficiales de dichos organismos. El total de flujos oficiales es la suma de la asistencia oficial para el desarrollo (AOD) o la ayuda oficial y otros fondos oficiales y representa el total de desembolsos efectuados por el sector oficial en su conjunto hacia el país receptor. Los desembolsos netos son desembolsos brutos de donaciones y préstamos menos los reembolsos del principal de préstamos anteriores. La AOD consiste en préstamos realizados en condiciones concesionarias (con un componente de donación de al menos el 25%, calculado a una tasa de descuento del 10%) y donaciones otorgados para promover el desarrollo económico y el bienestar en países y territorios incluidos en la lista de destinatarios de AOD del CAD. La ayuda oficial se refiere a los flujos de ayuda desde los donantes oficiales hacia los países y territorios en la Parte II de la lista de receptores del CAD: países más avanzados de  Europa oriental y central, los países de la ex Unión Soviética, y ciertos países en desarrollo  avanzados y territorios. La ayuda oficial se brinda conforme a los términos y condiciones similares a los de la AOD. La Parte II de la lista del Comité de Asistencia para el Desarrollo (CAD) fue derogada en 2005. La colección de datos sobre ayuda oficial y otros flujos de recursos a países de la Parte II finalizó con los datos de 2004.  Los otros fondos oficiales son transacciones realizadas por el sector oficial cuyo objetivo principal no se relaciona con el desarrollo; o bien, en caso contrario, cuyo elemento de donación no supera el umbral del 25% que las haría elegibles para registrarse como AOD. Las clases principales de transacciones que se incluyen aquí son créditos para exportaciones oficiales, inversión en carteras y acciones del sector público y reorganización de la deuda llevada a cabo por el sector público en términos no concesionarios (sin importar la naturaleza o la identidad del acreedor). Organismos de Naciones Unidas son las Naciones Unidas e incluyen el Fondo de las Naciones Unidas para la Infancia (UNICEF), la Agencia de Naciones Unidas para los Refugiados de Palestina en Oriente Próximo (UNRWA, por sus siglas en inglés), el Programa Mundial de Alimentos (PMA), el Fondo Internacional de Desarrollo Agrícola (FIDA), el Programa de las Naciones Unidas para el Desarrollo (PNUD), el Fondo de Población de las Naciones Unidas (FPNU), el Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR), el Programa Conjunto de las Naciones Unidas sobre el VIH/SIDA (ONUSIDA) y el Programa Regular de Naciones Unidas de Asistencia Técnica (UNTA, por sus siglas en inglés). Datos en US$ a precios actuales.","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline.",
"DT.NTR.BLAT.CD","PGP, bilateral (TRN, US$ a precios actuales)","La deuda bilateral incluye préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.BLTC.CD","PGP, bilateral en condiciones concesionarias (TRN, US$ a precios actuales)","La deuda bilateral incluye préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.DECT.CD","Transferencias netas de la deuda externa, total (TRN, US$ a precios actuales)","Las transferencias netas sobre la deuda externa son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.DLXF.CD","Transferencias netas de la deuda externa, a largo plazo (transferencias netas [TRN], US$ a precios actuales)","Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.DPNG.CD","Transferencias netas de la deuda externa, privada no garantizada (PNG) (TRN, US$ a precios actuales)","La deuda externa privada no garantizada es una obligación externa de un deudor privado, cuyo reembolso no está garantizado por una entidad pública. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.DPPG.CD","Transferencias netas de la deuda externa, pública y con garantía pública (PGP) (TRN, US$ a precios actuales)","La deuda pública es una obligación externa de un deudor público, incluido el Gobierno nacional, una subdivisión política (o un organismo de su dependencia) y los órganos públicos autónomos. La deuda con garantía pública es una obligación externa de un deudor privado, cuyo reembolso está garantizado por una entidad pública. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.MIBR.CD","PGP, BIRF (TRN, US$ a precios actuales)","La deuda pública y con garantía pública pendiente de pago del Banco Internacional de Reconstrucción y Fomento (BIRF) no goza de condiciones concesionarias. La deuda en condiciones no concesionarias no incluye los préstamos con un elemento de donación original del 25% o más. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
